2140,3126,6015,2006-01-23,600.0
2141,3127,1169,2006-01-23,250.0
2142,3128,3640,2006-01-23,320.0
2143,3129,3083,2006-01-23,400.0
2144,3130,3879,2006-01-23,1000.0
2145,3131,1169,2006-01-23,350.0
2146,3132,2479,2006-01-23,400.0
2147,3133,4121,2006-01-23,0.0
2148,3134,3083,2006-01-23,300.0
2149,3135,3664,2006-01-23,400.0
2150,3136,5519,2006-01-23,400.0
2151,3137,4629,2006-01-23,400.0
2152,3138,2452,2006-01-23,0.0
2153,3139,2964,2006-01-23,60.0
2154,3140,5519,2006-01-23,1000.0
2155,3142,834,2006-01-23,400.0
2156,3143,7017,2006-01-23,400.0
2157,3144,5993,2006-01-23,300.0
2158,3145,4926,2006-01-23,400.0
2159,3146,2624,2006-01-23,250.0
2160,3147,1904,2006-01-23,300.0
2161,3148,2386,2006-01-23,400.0
2162,3149,857,2006-01-23,300.0
2163,3150,3711,2006-01-23,250.0
2164,3151,5235,2006-01-23,400.0
2165,3152,1589,2006-01-23,400.0
2166,3153,4719,2006-01-23,500.0
2167,3154,6349,2006-01-23,300.0
2168,3155,260,2006-01-23,4000.0
2169,3156,7017,2006-01-23,500.0
2170,3157,4719,2006-01-23,250.0
2171,3158,737,2006-01-23,242.55
2172,3159,260,2006-01-23,250.0
2173,3160,2701,2006-01-23,250.0
2174,3161,3925,2006-01-23,1000.0
2175,3162,4421,2006-01-23,250.0
2176,3163,1084,2006-01-23,400.0
2177,3164,1054,2006-01-23,1000.0
2178,3165,2588,2006-01-23,500.0
2179,3166,285,2006-01-23,300.0
2180,3167,3083,2006-01-23,500.0
2181,3168,3083,2006-01-23,400.0
2182,3169,910,2006-01-23,500.0
2183,3170,1038,2006-01-23,393.76
2184,3171,5002,2006-01-23,250.0
2185,3172,1084,2006-01-23,300.0
2186,3173,6150,2006-01-23,500.0
2187,3175,95,2006-01-23,400.0
2188,3176,1084,2006-01-23,300.0
2189,3177,2063,2006-01-23,400.0
2190,3178,38,2006-01-23,500.0
2191,3179,368,2006-01-23,500.0
2192,3180,1019,2006-01-23,250.0
2193,3181,503,2006-01-23,360.0
2194,3182,5577,2006-01-23,0.0
2195,3183,5205,2006-01-23,400.0
2196,3184,6059,2006-01-23,0.0
2197,3185,38,2006-01-23,1000.0
2198,1672,3176,2006-01-23,1000.0
2199,3187,405,2006-01-23,500.0
2200,3188,4608,2006-01-23,300.0
2201,3189,3456,2006-01-23,250.0
2202,3190,95,2006-01-23,250.0
2203,3191,6173,2006-01-23,361.56
2204,3192,4567,2006-01-23,500.0
2205,3193,3466,2006-01-23,300.0
2206,3194,2484,2006-01-23,500.0
2207,3195,1946,2006-01-23,400.0
2208,3196,1745,2006-01-23,325.0
2209,3197,95,2006-01-23,250.0
2210,3198,518,2006-01-23,300.0
2211,3199,2830,2006-01-23,250.0
2212,3200,3456,2006-01-23,1000.0
2213,3201,6748,2006-01-23,200.0
2214,3202,4421,2006-01-23,400.0
2215,3203,2902,2006-01-23,2000.0
2216,3204,4357,2006-01-23,250.0
2217,3205,1302,2006-01-23,0.0
2218,3206,2420,2006-01-23,400.0
2219,3207,2130,2006-01-23,1000.0
2220,3208,4018,2006-01-23,1000.0
2221,3209,2571,2006-01-23,215.0
2222,3210,1774,2006-01-23,250.0
2223,3211,3679,2006-01-23,250.0
2224,3212,3818,2006-01-23,400.0
2225,3213,2571,2006-01-23,600.0
2226,3214,2902,2006-01-23,750.0
2227,3215,4050,2006-01-23,500.0
2228,3216,1793,2006-01-23,250.0
2229,3217,2571,2006-01-23,250.0
2230,3218,4567,2006-01-23,250.0
2231,3219,6173,2006-01-23,361.56
2232,3220,1745,2006-01-23,20.0
2233,3221,6731,2006-01-23,500.0
2234,3222,2907,2006-01-23,2000.0
2235,3223,1745,2006-01-23,130.0
2236,3224,3438,2006-01-23,250.0
2237,3225,2415,2006-01-23,1000.0
2238,3226,1886,2006-01-23,400.0
2239,3227,2130,2006-01-23,5000.0
2240,3228,7052,2006-01-23,300.0
2241,3229,6374,2006-01-23,0.0
2242,3230,2307,2006-01-23,500.0
2243,3231,4124,2006-01-23,400.0
2244,3232,3028,2006-01-23,1000.0
2245,3233,6215,2006-01-23,500.0
2246,3234,4437,2006-01-23,400.0
2247,3235,4124,2006-01-23,400.0
2248,3236,53,2006-01-23,250.0
2249,3237,1286,2006-01-23,500.0
2250,3238,6374,2006-01-23,400.0
2251,3239,2757,2006-01-23,400.0
2252,3240,2074,2006-01-23,500.0
2253,3241,4870,2006-01-23,500.0
2254,3243,262,2006-01-23,500.0
2255,2136,4201,2006-01-23,300.0
2256,3245,251,2006-01-23,500.0
2257,3246,2975,2006-01-23,400.0
2258,3247,2038,2006-01-23,220.0
2259,3248,4678,2006-01-23,400.0
2260,3249,4389,2006-01-23,400.0
2261,3250,3889,2006-01-23,200.0
2262,3251,6597,2006-01-23,400.0
2263,3252,6235,2006-01-23,400.0
2264,3253,4161,2006-01-23,500.0
2265,3254,350,2006-01-23,500.0
2266,3255,2694,2006-01-23,250.0
2267,3256,3496,2006-01-23,1000.0
2268,3257,1761,2006-01-23,500.0
2269,3258,3613,2006-01-23,300.0
2270,3259,2694,2006-01-23,250.0
2271,3260,3496,2006-01-23,500.0
2272,3261,1761,2006-01-23,1000.0
2273,3262,224,2006-01-23,500.0
2274,3263,3028,2006-01-23,350.0
2275,582,251,2006-01-23,200.0
2276,3265,6195,2006-01-23,586.95
2277,3266,1550,2006-01-23,750.0
2278,3267,2451,2006-01-23,1275.0
2279,3268,251,2006-01-23,400.0
2280,3269,1524,2006-01-23,203.0
2281,3270,666,2006-01-23,3500.0
2282,3271,3,2006-01-23,500.0
2283,3272,3496,2006-01-23,750.0
2284,3273,1574,2006-01-23,500.0
2285,3274,5948,2006-01-23,400.0
2286,3275,3682,2006-01-23,1000.0
2287,3276,6020,2006-01-23,400.0
2288,3277,1574,2006-01-23,500.0
2289,3278,1915,2006-01-23,1000.0
2290,3279,4367,2006-01-23,500.0
2291,3280,6020,2006-01-23,300.0
2292,3281,4239,2006-01-23,2100.0
2293,3282,666,2006-01-23,1000.0
2294,3283,5579,2006-01-23,500.0
2295,3284,666,2006-01-23,1000.0
2296,3285,4427,2006-01-23,400.0
2297,3286,630,2006-01-23,300.0
2298,3288,6599,2006-01-23,360.0
2299,3289,6599,2006-01-23,200.0
2300,3290,637,2006-01-23,500.0
2301,3291,1915,2006-01-23,500.0
2302,3292,2132,2006-01-23,400.0
2303,3293,2998,2006-01-23,400.0
2304,3294,3240,2006-01-23,400.0
2305,3295,4743,2006-01-23,250.0
2306,3296,1055,2006-01-23,1000.0
2307,3297,957,2006-01-23,1000.0
2308,3298,3240,2006-01-23,500.0
2309,3299,2015,2006-01-23,250.0
2310,3300,1251,2006-01-23,250.0
2311,3301,4045,2006-01-23,400.0
2312,3302,6077,2006-01-23,500.0
2313,3303,6012,2006-01-23,250.0
2314,3304,4045,2006-01-23,500.0
2315,3305,3882,2006-01-23,400.0
2316,3306,723,2006-01-23,500.0
2317,3307,4157,2006-01-23,400.0
2318,3308,3226,2006-01-23,800.0
2319,3309,4045,2006-01-23,1000.0
2320,3310,2132,2006-01-23,500.0
2321,3311,6077,2006-01-23,400.0
2322,3313,1904,2004-06-28,500.0
2323,3314,6077,2006-01-23,300.0
2324,3315,1027,2004-06-28,321.47
2325,3316,1027,2004-06-28,257.17
2326,3317,5415,2006-01-23,300.0
2327,3318,1388,2004-06-28,1000.0
2328,3319,286,2004-06-28,400.0
2329,3320,1774,2004-06-28,1000.0
2330,3321,1284,2006-01-23,2000.0
2331,3322,3174,2006-01-23,1000.0
2332,3323,4233,2004-06-28,1000.0
2333,3324,5415,2006-01-23,1000.0
2334,3325,3818,2006-01-23,400.0
2335,3326,3174,2006-01-23,1500.0
2336,3327,1884,2004-06-28,250.0
2337,3328,6919,2006-01-23,250.0
2338,3329,2217,2006-01-23,1275.0
2339,3330,6077,2006-01-23,400.0
2340,3331,1084,2004-06-28,250.0
2341,3332,2998,2004-06-28,356.55
2342,3333,4507,2004-06-28,250.0
2343,3334,4044,2004-06-28,400.0
2344,3335,2594,2004-06-28,500.0
2345,3337,834,2004-06-28,300.0
2346,3338,2740,2004-06-28,400.0
2347,3340,6424,2004-06-28,500.0
2348,3341,5424,2004-06-28,218.43
2349,3342,2740,2004-06-28,500.0
2350,3343,666,2004-06-28,500.0
2351,3346,286,2004-06-28,400.0
2352,3347,666,2004-06-28,300.0
2353,3348,3457,2004-06-28,300.0
2354,3349,2210,2004-06-28,250.0
2355,3350,4562,2004-06-28,250.0
2356,3351,2964,2004-06-28,75.0
2357,3352,2964,2004-06-28,500.0
2358,3354,5434,2004-06-28,500.0
2359,3355,164,2004-06-28,250.0
2360,3357,3028,2004-06-28,500.0
2361,3359,982,2004-06-28,1500.0
2362,3361,37,2004-06-28,250.0
2363,3362,1923,2004-06-28,300.0
2364,3363,2936,2004-06-28,250.0
2365,3365,6340,2004-06-28,4000.0
2366,3366,3223,2004-06-28,550.0
2367,3367,6546,2004-06-28,400.0
2368,3368,6015,2004-06-28,500.0
2369,3370,982,2004-06-28,750.0
2370,3371,560,2004-06-28,400.0
2371,3372,2964,2004-06-28,100.0
2372,3373,1574,2004-06-28,250.0
2373,3374,6089,2004-06-28,300.0
2374,3375,2732,2004-06-28,1000.0
2375,1811,4045,2004-06-28,500.0
2376,3377,5027,2004-06-28,250.0
2377,3379,2588,2004-06-28,1000.0
2378,3381,4183,2004-06-28,1000.0
2379,3383,5027,2004-06-28,500.0
2380,3384,39,2004-06-28,250.0
2381,3385,1197,2004-06-28,400.0
2382,3386,4834,2004-06-28,202.49
2383,3387,496,2004-06-28,500.0
2384,3388,1960,2006-01-23,400.0
2385,3389,3248,2004-06-28,250.0
2386,3390,4357,2004-06-28,250.0
2387,3391,6089,2004-06-28,400.0
2388,3392,6731,2004-06-28,388.5
2389,3394,6105,2004-06-28,500.0
2390,3395,1265,2004-06-28,300.0
2391,3396,2386,2004-06-28,500.0
2392,3397,2386,2004-06-28,500.0
2393,3398,2386,2004-06-28,500.0
2394,3399,1362,2004-06-28,400.0
2395,3400,1275,2004-06-28,400.0
2396,3401,1275,2004-06-28,500.0
2397,3404,5855,2004-06-28,1000.0
2398,3405,3692,2004-06-28,300.0
2399,3406,2321,2004-06-28,400.0
2400,3407,4466,2004-06-28,1250.0
2401,3408,6222,2004-06-28,300.0
2402,3409,2787,2004-06-28,500.0
2403,3410,1179,2004-06-28,250.0
2404,3412,225,2004-06-28,500.0
2405,3413,1946,2004-06-28,432.55
2406,3414,408,2004-06-28,400.0
2407,3415,4754,2004-06-28,500.0
2408,3416,1874,2004-06-28,500.0
2409,3420,1874,2004-06-28,400.0
2410,3421,2038,2004-06-28,250.0
2411,3422,5758,2004-06-28,400.0
2412,3423,2525,2004-06-28,400.0
2413,3425,4050,2004-06-28,500.0
2414,3427,1852,2004-06-28,251.0
2415,3428,408,2004-06-28,500.0
2416,3429,4003,2004-06-28,1000.0
2417,3431,5228,2004-06-28,500.0
2418,3432,6173,2004-06-28,300.0
2419,3433,1904,2004-06-28,500.0
2420,3434,345,2004-06-28,300.0
2421,3436,3829,2004-06-28,1000.0
2422,3437,5377,2004-06-28,270.0
2423,3440,6597,2004-06-28,500.0
2424,3441,2128,2004-06-28,400.0
2425,3445,4870,2004-06-28,550.0
2426,3449,3629,2004-06-28,1000.0
2427,3450,4164,2004-06-28,300.0
2428,3451,3654,2004-06-28,250.0
2429,3453,5377,2004-06-28,250.0
2430,3454,2132,2004-06-28,300.0
2431,3456,3829,2004-06-28,400.0
2432,3458,2674,2004-06-28,500.0
2433,3459,712,2004-06-28,500.0
2434,3460,4041,2004-06-28,35.0
2435,3461,5504,2004-06-28,300.0
2436,3462,2934,2004-06-28,2500.0
2437,3463,2674,2004-06-28,300.0
2438,3464,2674,2004-06-28,300.0
2439,3466,2674,2004-06-28,250.0
2440,3467,2674,2004-06-28,1000.0
2441,3470,273,2004-06-28,300.0
2442,3471,2674,2004-06-28,1000.0
2443,3472,5516,2004-06-28,100.0
2444,3474,3278,2004-06-28,400.0
2445,3478,5377,2004-06-28,206.0
2446,3480,3182,2004-06-28,400.0
2447,3481,1970,2006-01-23,400.0
2448,3485,3150,2006-01-23,20.0
2449,3487,4458,2004-06-28,500.0
2450,3489,3305,2004-06-28,3000.0
2451,3493,5377,2004-06-28,270.0
2452,3496,1344,2004-06-28,500.0
2453,3498,5516,2004-06-28,0.0
2454,3499,3543,2004-06-28,400.0
2455,3500,2888,2004-06-28,500.0
2456,3502,5638,2004-06-28,250.0
2457,3505,6228,2004-06-28,850.0
2458,3506,1051,2004-06-28,1000.0
2459,3507,6674,2004-06-28,1000.0
2460,3508,4632,2004-06-28,500.0
2461,3510,6076,2004-06-28,250.0
2462,3511,6919,2004-06-28,400.0
2463,3513,6449,2004-06-28,400.0
2464,3515,5038,2004-06-28,209.8
2465,3517,2888,2004-06-28,500.0
2466,3519,6545,2004-06-28,1000.0
2467,3521,3222,2004-06-28,600.0
2468,3523,603,2004-06-28,16.0
2469,3524,3168,2004-06-28,0.0
2470,3526,3705,2004-06-28,458.65
2471,3529,3954,2004-06-28,400.0
2472,3535,222,2004-06-28,250.0
2473,3541,1791,2004-06-28,400.0
2474,3542,1439,2004-06-28,400.0
2475,3543,1992,2004-06-28,250.0
2476,3544,6770,2006-01-23,200.0
2477,3545,987,2006-01-23,600.0
2478,3546,3705,2006-01-23,2000.0
2479,3547,4926,2004-06-28,500.0
2480,3548,5018,2006-01-23,300.0
2481,3549,3544,2006-01-23,0.0
2482,3550,6172,2006-01-23,1000.0
2483,3551,4926,2004-06-28,500.0
2484,3552,160,2006-01-23,0.0
2485,3553,4330,2006-01-23,300.0
2486,3554,4720,2004-06-28,200.0
2487,3555,3770,2004-06-28,250.0
2488,3556,603,2004-06-28,75.0
2489,3557,6948,2006-01-23,200.0
2490,3559,3770,2004-06-28,2500.0
2491,3560,760,2004-06-28,400.0
2492,3561,3991,2006-01-23,400.0
2493,3562,2627,2006-01-23,300.0
2494,3563,1477,2006-01-23,400.0
2495,3564,1661,2006-01-23,250.0
2496,3565,1518,2006-01-23,2000.0
2497,3566,4918,2006-01-23,500.0
2498,3567,526,2006-01-23,250.0
2499,3568,5417,2006-01-23,500.0
2500,3569,614,2006-01-23,150.0
2501,3570,3925,2004-06-28,5100.0
2502,3571,5971,2006-01-23,400.0
2503,3572,786,2006-01-23,400.0
2504,3573,3262,2006-01-23,400.0
2505,3574,3457,2006-01-23,200.0
2506,3575,2627,2006-01-23,250.0
2507,3576,2627,2006-01-23,250.0
2508,3577,287,2006-01-23,1500.0
2509,3578,234,2006-01-23,400.0
2510,3579,2627,2006-01-23,250.0
2511,3580,2627,2006-01-23,250.0
2512,3581,1588,2006-01-23,500.0
2513,3582,3407,2006-01-23,250.0
2514,3583,1477,2006-01-23,400.0
2515,3584,5257,2006-01-23,200.0
2516,3585,3271,2006-01-23,500.0
2517,3586,1720,2006-01-23,5000.0
2518,3587,6353,2006-01-23,79.35
2519,3588,2039,2006-01-23,26.52
2520,3589,6980,2006-01-23,1000.0
2521,3590,3300,2006-01-23,500.0
2522,3591,1435,2006-01-23,400.0
2523,3592,6826,2006-01-23,250.0
2524,3593,3925,2004-06-28,5100.0
2525,3594,4996,2006-01-23,400.0
2526,3595,6170,2006-01-23,50.0
2527,3596,3176,2006-01-23,400.0
2528,3597,3902,2006-01-23,400.0
2529,3598,5602,2006-01-23,500.0
2530,3599,4031,2006-01-23,250.0
2531,3600,405,2006-01-23,1000.0
2532,3601,2779,2006-01-23,300.0
2533,3602,155,2006-01-23,1200.0
2534,3603,1477,2006-01-23,1275.0
2535,3604,5257,2006-01-23,0.0
2536,3605,1027,2006-01-23,500.0
2537,3607,2137,2006-01-23,500.0
2538,1496,2137,2006-01-23,300.0
2539,3609,620,2006-01-23,300.0
2540,3610,3439,2006-01-23,1275.0
2541,3611,5848,2006-01-23,400.0
2542,3612,286,2006-01-23,500.0
2543,3613,2686,2006-01-23,400.0
2544,3614,537,2006-01-23,1000.0
2545,3615,5050,2006-01-23,400.0
2546,3616,6226,2006-01-23,200.0
2547,3617,4602,2006-01-23,250.0
2548,3618,742,2006-01-23,400.0
2549,3619,7108,2006-01-23,250.0
2550,3620,1845,2006-01-23,400.0
2551,3621,3300,2006-01-23,300.0
2552,3622,1027,2006-01-23,500.0
2553,3623,1027,2006-01-23,400.0
2554,3624,1027,2006-01-23,300.0
2555,3625,1913,2006-01-23,944.36
2556,3626,327,2006-01-23,250.0
2557,3627,1368,2006-01-23,335.0
2558,3628,1692,2006-01-23,1000.0
2559,3629,6242,2006-01-23,250.0
2560,3630,6947,2006-01-23,250.0
2561,3631,185,2006-01-23,300.0
2562,3632,185,2006-01-23,400.0
2563,3633,6641,2006-01-23,400.0
2564,3634,664,2006-01-23,250.0
2565,3635,822,2006-01-23,500.0
2566,3636,286,2006-01-23,250.0
2567,3637,3492,2006-01-23,400.0
2568,3638,5426,2006-01-23,150.0
2569,3639,2137,2006-01-23,500.0
2570,3640,3439,2006-01-23,1200.0
2571,3641,2365,2006-01-23,1000.0
2572,3642,3165,2006-01-23,350.0
2573,3643,1344,2006-01-23,500.0
2574,3644,2525,2006-01-23,500.0
2575,3645,1913,2006-01-23,1100.0
2576,3646,461,2006-01-23,400.0
2577,3647,327,2006-01-23,500.0
2578,3648,7096,2006-01-23,250.0
2579,3649,4840,2006-01-23,250.0
2580,3650,461,2006-01-23,400.0
2581,3651,6770,2006-01-23,400.0
2582,3652,2627,2006-01-23,250.0
2583,3653,469,2006-01-23,225.0
2584,3654,1290,2006-01-23,250.0
2585,3655,6770,2006-01-23,500.0
2586,3656,2627,2006-01-23,400.0
2587,3657,6947,2006-01-23,400.0
2588,3658,5637,2006-01-23,750.0
2589,3659,4834,2006-01-23,204.23
2590,3660,3959,2006-01-23,500.0
2591,3661,6947,2006-01-23,250.0
2592,3662,1323,2006-01-23,500.0
2593,3663,4834,2006-01-23,408.46
2594,3664,3959,2006-01-23,0.0
2595,3665,1796,2006-01-23,1000.0
2596,3666,122,2006-01-23,150.0
2597,3667,2509,2006-01-23,1000.0
2598,3668,4103,2006-01-23,300.0
2599,3669,5358,2006-01-23,723.75
2600,3670,6220,2006-01-23,300.0
2601,3671,2509,2006-01-23,500.0
2602,3672,6831,2006-01-23,500.0
2603,3673,5358,2006-01-23,1000.0
2604,2098,6220,2006-01-23,0.0
2605,3675,5788,2006-01-23,250.0
2606,3676,6140,2006-01-23,400.0
2607,3677,5363,2006-01-23,350.0
2608,3678,41,2006-01-23,400.0
2609,3679,4143,2006-01-23,240.0
2610,3680,6790,2006-01-23,500.0
2611,3681,2376,2006-01-23,400.0
2612,3682,7082,2006-01-23,1275.0
2613,3683,5358,2006-01-23,1000.0
2614,3684,2732,2006-01-23,250.0
2615,3685,6140,2006-01-23,650.0
2616,3686,208,2006-01-23,500.0
2617,3687,2177,2006-01-23,500.0
2618,3688,3989,2006-01-23,500.0
2619,3689,5556,2006-01-23,250.0
2620,3690,166,2006-01-23,400.0
2621,3691,6613,2006-01-23,750.0
2622,3692,3079,2006-01-23,500.0
2623,3694,345,2006-01-23,750.0
2624,3695,345,2006-01-23,500.0
2625,3696,7018,2006-01-23,350.0
2626,3698,5556,2006-01-23,1000.0
2627,3699,5638,2006-01-23,250.0
2628,3700,2740,2006-01-23,4000.0
2629,3701,5617,2006-01-23,1000.0
2630,3702,2979,2006-01-23,500.0
2631,3703,4436,2006-01-23,250.0
2632,3704,6682,2006-01-23,250.0
2633,3705,6682,2006-01-23,500.0
2634,3707,2740,2006-01-23,300.0
2635,3708,3644,2006-01-23,750.0
2636,3709,1197,2006-01-23,20.0
2637,3710,6059,2006-01-23,400.0
2638,3711,674,2006-01-23,75.61
2639,3712,6478,2006-01-23,300.0
2640,3713,116,2006-01-23,400.0
2641,3714,2157,2006-01-23,500.0
2642,3715,978,2006-01-23,400.0
2643,3716,3601,2006-01-23,1000.0
2644,3717,3437,2006-01-23,300.0
2645,3718,691,2006-01-23,100.0
2646,3719,691,2006-01-23,100.0
2647,3720,2199,2006-01-23,250.0
2648,3721,4143,2006-01-23,2500.0
2649,3722,3687,2006-01-23,400.0
2650,3723,4884,2006-01-23,400.0
2651,3724,3243,2006-01-23,253.0
2652,3363,1270,2006-01-23,250.0
2653,3726,1845,2006-01-23,400.0
2654,3727,1197,2006-01-23,400.0
2655,3728,1296,2006-01-23,400.0
2656,3729,3546,2006-01-23,400.0
2657,3730,4158,2006-01-23,300.0
2658,3731,1652,2006-01-23,400.0
2659,3732,2896,2006-01-23,0.0
2660,3733,4158,2006-01-23,400.0
2661,3734,3224,2006-01-23,300.0
2662,3735,5727,2006-01-23,400.0
2663,3736,1204,2006-01-23,400.0
2664,3737,603,2006-01-23,300.0
2665,3738,1907,2006-01-23,250.0
2666,3739,5727,2006-01-23,400.0
2667,3740,603,2006-01-23,300.0
2668,3741,4303,2006-01-23,400.0
2669,3742,3614,2006-01-23,500.0
2670,3743,3830,2006-01-23,1000.0
2671,3744,733,2006-01-23,500.0
