1638,39,15105,False,False
6373,39,69,False,False
4678,39,19468,False,False
1571,39,102,False,False
2832,39,121,False,False
312,39,9097,False,False
5683,39,196,False,False
7071,39,3404,False,False
2117,39,10777,False,False
4821,39,20949,True,False
2733,39,1819,False,False
5138,39,1019,False,False
5254,39,20289,False,False
3985,39,8696,False,False
4906,39,1829,False,False
5189,39,21260,True,False
3922,39,270,False,False
6368,39,164,False,False
4933,39,14326,False,False
3474,39,496,False,False
4866,39,5180,False,False
5807,39,23530,True,False
1405,39,1393,False,False
6841,39,467,False,False
3782,39,738,False,False
2479,39,258,False,False
6494,39,3536,False,False
2967,39,13331,True,False
150,39,11412,False,False
3841,39,204,False,False
2782,39,4436,False,False
3652,39,21661,True,False
3186,39,277,False,False
1999,39,1283,False,False
3218,39,16358,False,False
3204,39,1016,False,False
1151,39,7134,False,False
1447,39,10041,False,False
3671,39,12753,True,False
2524,39,1830,False,False
4885,39,5259,False,False
6038,39,6077,False,False
2645,39,25199,True,False
2084,39,1444,False,False
3822,39,12110,False,False
1474,39,23608,True,False
4926,39,614,False,False
7108,39,9592,False,False
2196,39,108,False,False
475,39,224,False,False
2283,39,16230,False,False
866,39,11946,False,False
6113,39,28548,True,False
6416,39,222,False,False
5623,39,296,False,False
6514,39,5006,False,False
1073,39,5607,False,False
6753,39,20888,False,False
6562,39,129,False,False
52,39,74,False,False
664,39,23018,True,False
3721,39,2393,False,False
6254,39,96,False,False
932,39,5901,False,False
1757,39,24388,True,False
1730,39,11013,False,False
528,39,3664,False,False
6380,39,2645,False,False
6018,39,2723,False,False
4867,39,4884,False,False
4443,39,12323,False,False
2606,39,27838,True,False
2038,39,1925,False,False
2857,39,16564,False,False
849,39,5176,False,False
4071,39,2379,False,False
1414,39,27837,True,False
4263,39,1094,False,False
4996,39,1934,False,False
3694,39,29934,True,False
5173,39,19005,False,False
5260,39,4405,False,False
2342,39,3113,False,False
6010,39,6933,False,False
5515,39,12703,False,False
4301,39,5167,False,False
6397,39,33703,True,False
4893,39,2028,False,False
2979,39,27262,False,False
3941,39,928,False,False
4889,39,20569,True,False
2219,39,1550,False,False
3844,39,14345,False,False
3426,39,19110,True,False
1365,39,402,False,False
2401,39,7190,False,False
1141,39,14192,False,False
2344,39,5245,False,False
2933,39,2086,False,False
5081,39,28630,True,False
807,39,2745,False,False
2835,39,426,False,False
3076,39,12232,False,False
4960,39,13652,True,False
6109,39,3702,False,False
2640,39,110,False,False
452,39,1883,False,False
5415,39,9749,False,False
1502,39,21433,False,False
6000,39,4301,False,False
864,39,20190,True,False
6718,39,782,False,False
3787,39,70,False,False
5343,39,19809,True,False
928,39,15225,False,False
1686,39,1301,False,False
485,39,54,False,False
4826,39,10332,False,False
3876,39,77,False,False
5516,39,29923,True,False
7095,39,1304,False,False
3497,39,12532,False,False
2665,39,1605,False,False
2874,39,6509,False,False
2001,39,6426,False,False
956,39,28070,True,False
2324,39,2371,False,False
3509,39,3622,False,False
2732,39,11516,False,False
984,39,4759,False,False
2533,39,16069,False,False
6667,39,13698,False,False
1118,39,1512,False,False
1746,39,107,False,False
1390,39,11561,True,False
103,39,6929,False,False
64,39,2334,False,False
683,39,747,False,False
1063,39,18121,False,False
2448,39,23913,True,False
4489,39,16131,False,False
5288,39,2822,False,False
4146,39,21714,True,False
2525,39,274,False,False
6894,39,9253,False,False
4069,39,22468,True,False
4758,39,5813,False,False
6235,39,1560,False,False
4067,39,12828,False,False
3366,39,9311,False,False
3032,39,14893,False,False
3004,39,285,False,False
538,39,1640,False,False
2338,39,16417,True,False
2685,39,1382,False,False
971,39,10975,False,False
2210,39,342,False,False
3893,39,6281,False,False
3402,39,18285,True,False
284,39,1880,False,False
3548,39,4199,False,False
2014,39,25719,True,False
5181,39,987,False,False
1750,39,4072,False,False
4149,39,14906,True,False
197,39,11460,False,False
1277,39,121,False,False
2543,39,1182,False,False
3987,39,7006,False,False
584,39,17217,True,False
1263,39,17328,False,False
1453,39,259,False,False
3710,39,5743,False,False
6530,39,1289,False,False
5062,39,11588,False,False
4373,39,1595,False,False
2593,39,27742,True,False
2845,39,6438,False,False
3734,39,2248,False,False
727,39,3014,False,False
6270,39,17586,True,False
4508,39,1689,False,False
6652,39,14463,False,False
570,39,2151,False,False
1654,39,7945,False,False
1651,39,28447,True,False
5055,39,12661,False,False
2534,39,3003,False,False
2238,39,27370,True,False
5314,39,5521,False,False
6447,39,15605,False,False
4120,39,319,False,False
139,39,1927,False,False
6412,39,28274,False,False
1034,39,10295,False,False
5917,39,2865,False,False
2770,39,2375,False,False
656,39,11219,False,False
3579,39,3365,False,False
7058,39,297,False,False
3711,39,19132,False,False
3717,39,14318,False,False
620,39,2235,False,False
910,39,5617,False,False
1,39,220,False,False
1509,39,4101,False,False
3479,39,7932,False,False
517,39,332,False,False
2808,39,25570,True,False
3586,39,10673,False,False
1208,39,21841,False,False
5222,39,1108,False,False
811,39,316,False,False
1102,39,17649,True,False
1933,39,1712,False,False
321,39,9626,False,False
6731,39,1827,False,False
1499,39,120,False,False
5409,39,147,False,False
1408,39,10017,False,False
354,39,19930,True,False
1429,39,6784,False,False
3932,39,3372,False,False
3727,39,30135,True,False
6240,39,18689,False,False
1714,39,1585,False,False
4981,39,225,False,False
1901,39,17979,True,False
6646,39,15825,False,False
3236,39,59,False,False
5149,39,1056,False,False
336,39,11099,False,False
6990,39,2668,False,False
4877,39,265,False,False
1282,39,15376,False,False
2076,39,19866,True,False
2626,39,1502,False,False
5136,39,183,False,False
3846,39,17879,False,False
3937,39,8952,False,False
2140,39,3191,False,False
3308,39,19622,True,False
7035,39,19226,True,False
3013,39,12350,False,False
6735,39,2571,False,False
1050,39,1226,False,False
2439,39,14581,False,False
206,39,9330,False,False
3385,39,797,False,False
6409,39,2156,False,False
3035,39,25170,False,False
3057,39,16835,False,False
1069,39,429,False,False
6164,39,735,False,False
4523,39,9604,False,False
6563,39,3115,False,False
82,39,501,False,False
2216,39,30367,True,False
2107,39,14709,False,False
2934,39,9769,False,False
5056,39,3393,False,False
2929,39,1722,False,False
2163,39,27789,True,False
3836,39,4365,False,False
4541,39,4337,False,False
6408,39,4847,False,False
6161,39,1742,False,False
2005,39,10124,False,False
2925,39,34958,True,False
3999,39,779,False,False
3737,39,5752,False,False
1205,39,4810,False,False
3033,39,123,False,False
1457,39,207,False,False
619,39,15582,True,False
1448,39,20035,True,False
832,39,3885,False,False
5630,39,5076,False,False
7111,39,1141,False,False
5432,39,13597,False,False
3904,39,213,False,False
3741,39,8193,False,False
5214,39,17524,True,False
1939,39,1101,False,False
6518,39,246,False,False
1219,39,16296,True,False
6418,39,13077,False,False
5344,39,1848,False,False
4480,39,934,False,False
978,39,66,False,False
5464,39,9055,False,False
4073,39,17271,True,False
1820,39,6149,False,False
5248,39,7562,False,False
4493,39,744,False,False
1824,39,29336,True,False
5929,39,3457,False,False
1513,39,8259,False,False
4316,39,6051,False,False
6592,39,4873,False,False
2955,39,419,False,False
5822,39,1869,False,False
1603,39,6090,False,False
2633,39,16693,False,False
303,39,176,False,False
3747,39,70,False,False
5381,39,27719,True,False
1521,39,24466,True,False
5077,39,2355,False,False
4764,39,16465,False,False
3942,39,2507,False,False
5646,39,5294,False,False
2938,39,13056,False,False
4828,39,23019,True,False
5048,39,21690,False,False
5558,39,328,False,False
2310,39,2900,False,False
439,39,59,False,False
3160,39,20615,False,False
5160,39,7445,False,False
1613,39,19246,True,False
1951,39,2706,False,False
2554,39,16826,True,False
2650,39,5354,False,False
4116,39,21093,False,False
5241,39,9014,False,False
5867,39,1456,False,False
229,39,4528,False,False
6290,39,1037,False,False
4525,39,5768,True,False
2523,39,82,False,False
2077,39,2896,False,False
3709,39,3989,False,False
2170,39,22169,True,False
3282,39,1527,False,False
6459,39,14559,False,False
5551,39,1713,False,False
615,39,663,False,False
3370,39,28014,True,False
4992,39,6892,False,False
2469,39,13906,False,False
3864,39,23332,True,False
5821,39,11522,False,False
6230,39,5884,False,False
4512,39,1396,False,False
3759,39,185,False,False
5725,39,17775,False,False
3819,39,3358,False,False
3678,39,317,False,False
164,39,16785,True,False
1187,39,3630,False,False
588,39,1572,False,False
6848,39,28065,True,False
2881,39,1120,False,False
2153,39,10684,False,False
4099,39,4969,False,False
373,39,101,False,False
315,39,5168,False,False
6385,39,85,False,False
4554,39,14282,True,False
5111,39,6984,False,False
5091,39,11778,False,False
6798,39,22,False,False
286,39,94,False,False
3466,39,1957,False,False
5066,39,34,False,False
6202,39,88,False,False
471,39,3451,False,False
2440,39,22078,False,False
5631,39,8132,False,False
6994,39,617,False,False
3007,39,23266,False,False
2330,39,4364,False,False
6581,39,19034,True,False
4925,39,3084,False,False
3098,39,1262,False,False
4812,39,1567,False,False
4708,39,20406,False,False
4860,39,17678,True,False
7100,39,1225,False,False
1319,39,1183,False,False
4973,39,13347,False,False
2167,39,7977,False,False
4497,39,17208,True,False
840,39,339,False,False
6381,39,10137,False,False
6349,39,4847,False,False
2282,39,144,False,False
260,39,11889,False,False
2704,39,18817,False,False
4357,39,173,False,False
5641,39,4298,False,False
6273,39,31136,True,False
296,39,321,False,False
5550,39,297,False,False
558,39,4257,False,False
1677,39,14153,False,False
2089,39,32769,True,False
1912,39,1146,False,False
985,39,416,False,False
6311,39,27787,True,False
2970,39,8474,False,False
753,39,2386,False,False
3530,39,18034,False,False
920,39,973,False,False
4400,39,4186,False,False
5542,39,9481,False,False
647,39,19804,True,False
5493,39,8254,False,False
5407,39,387,False,False
32,39,4359,False,False
2999,39,8643,False,False
257,39,26509,True,False
2814,39,2364,False,False
5708,39,10451,False,False
6637,39,8956,False,False
86,39,9467,False,False
3750,39,14176,True,False
3677,39,1035,False,False
4929,39,637,False,False
548,39,3901,False,False
3310,39,4396,False,False
6228,39,16491,True,False
2977,39,306,False,False
3546,39,4829,False,False
1884,39,287,False,False
1870,39,20736,True,False
1270,39,4558,False,False
2354,39,6165,False,False
5328,39,923,False,False
6079,39,10856,False,False
1976,39,3479,False,False
6233,39,33764,True,False
5869,39,7685,False,False
6713,39,4712,False,False
1808,39,4066,False,False
2244,39,30640,True,False
6406,39,2856,False,False
4047,39,765,False,False
4959,39,28558,True,False
2709,39,148,False,False
551,39,3107,False,False
4896,39,9352,False,False
6497,39,19615,False,False
777,39,277,False,False
6271,39,259,False,False
1473,39,304,False,False
1289,39,3340,False,False
2369,39,11684,False,False
6258,39,25013,True,False
1554,39,130,False,False
3368,39,16374,False,False
4683,39,28680,True,False
970,39,3843,False,False
1587,39,6114,False,False
5,39,30577,False,False
498,39,1714,False,False
4164,39,5597,False,False
1646,39,12661,False,False
4875,39,23441,True,False
3387,39,14609,False,False
1715,39,26190,False,False
4521,39,8272,False,False
5633,39,4163,False,False
829,39,1864,False,False
5964,39,357,False,False
2220,39,7717,False,False
2637,39,1290,False,False
4151,39,22012,True,False
2602,39,14919,False,False
1220,39,219,False,False
2625,39,25195,True,False
744,39,362,False,False
4054,39,15504,False,False
1372,39,699,False,False
3315,39,8513,False,False
393,39,36915,False,False
4277,39,1405,False,False
283,39,4364,False,False
4911,39,10997,False,False
6684,39,1397,False,False
6057,39,151,False,False
151,39,17908,False,False
4754,39,226,False,False
4848,39,28709,True,False
568,39,1906,False,False
2851,39,4902,False,False
5990,39,24503,True,False
5555,39,332,False,False
4324,39,9696,False,False
6907,39,2022,False,False
5216,39,11224,False,False
3008,39,420,False,False
7046,39,6991,False,False
1314,39,221,False,False
6443,39,9864,False,False
455,39,411,False,False
2099,39,16307,False,False
714,39,512,False,False
5862,39,961,False,False
1834,39,94,False,False
490,39,113,False,False
6876,39,26102,True,False
4916,39,920,False,False
2206,39,12023,False,False
6143,39,20335,False,False
6765,39,136,False,False
1647,39,3379,False,False
2251,39,2740,False,False
736,39,29825,False,False
884,39,334,False,False
3254,39,173,False,False
4984,39,8004,False,False
3217,39,86,False,False
5345,39,5976,False,False
1269,39,11893,False,False
5323,39,3520,False,False
1489,39,8218,False,False
5158,39,34997,True,False
662,39,4663,False,False
5800,39,1547,False,False
787,39,20400,True,False
6203,39,4602,False,False
6928,39,337,False,False
6775,39,38826,True,False
2017,39,9776,False,False
6451,39,3404,False,False
4797,39,6091,False,False
2233,39,194,False,False
1200,39,9341,False,False
5925,39,206,False,False
5616,39,383,False,False
1203,39,168,False,False
505,39,6573,False,False
5796,39,7628,False,False
445,39,31174,True,False
2578,39,22742,False,False
964,39,5258,False,False
3447,39,9383,False,False
3851,39,123,False,False
6174,39,8948,False,False
2467,39,22181,True,False
4256,39,5443,False,False
6446,39,10560,False,False
2130,39,132,False,False
7001,39,2490,False,False
3938,39,172,False,False
5909,39,122,False,False
6485,39,1440,False,False
1666,39,12681,False,False
5457,39,4202,False,False
5120,39,20172,True,False
4783,39,103,False,False
1696,39,29427,True,False
6059,39,3017,False,False
1992,39,10340,False,False
4830,39,17266,False,False
6393,39,303,False,False
5145,39,112,False,False
1170,39,13376,False,False
244,39,2767,False,False
5306,39,21656,True,False
4782,39,24530,False,False
6921,39,11587,False,False
7097,39,20277,True,False
4567,39,7455,False,False
5983,39,1336,False,False
4419,39,23193,True,False
6487,39,14895,False,False
4559,39,1842,False,False
4930,39,3838,False,False
5888,39,10210,False,False
1940,39,12461,False,False
1435,39,27855,True,False
2638,39,7171,False,False
2989,39,2480,False,False
3753,39,3466,False,False
5963,39,8512,False,False
3540,39,1040,False,False
1234,39,682,False,False
4469,39,17222,False,False
3050,39,17734,True,False
5375,39,13244,False,False
5108,39,1025,False,False
2049,39,338,False,False
4998,39,164,False,False
6952,39,14652,True,False
2227,39,8957,False,False
4539,39,559,False,False
5454,39,25885,True,False
842,39,6858,False,False
2112,39,18363,False,False
1455,39,1894,False,False
6261,39,2676,False,False
5941,39,17290,False,False
4519,39,27087,True,False
808,39,9946,False,False
6248,39,612,False,False
6128,39,12553,False,False
6977,39,9993,False,False
5099,39,3023,False,False
3950,39,211,False,False
5097,39,28577,True,False
705,39,26383,True,False
1215,39,293,False,False
6931,39,17336,False,False
4711,39,2980,False,False
3456,39,9525,False,False
2618,39,4338,False,False
3834,39,239,False,False
4909,39,183,False,False
1928,39,26766,True,False
2123,39,2954,False,False
4637,39,5410,False,False
4811,39,34740,True,False
4580,39,7773,False,False
3925,39,3992,False,False
3807,39,7801,False,False
735,39,25805,False,False
3291,39,6187,False,False
689,39,22196,True,False
909,39,117,False,False
3018,39,3021,False,False
3631,39,204,False,False
3377,39,250,False,False
944,39,6372,False,False
5776,39,10464,False,False
478,39,7227,False,False
5316,39,30213,True,False
2036,39,18712,True,False
4575,39,1967,False,False
428,39,16904,False,False
4702,39,6106,False,False
5897,39,1496,False,False
5007,39,19427,False,False
1252,39,123,False,False
4459,39,16494,True,False
5763,39,11931,False,False
3297,39,54,False,False
1534,39,1174,False,False
6293,39,8677,False,False
793,39,4544,False,False
5364,39,426,False,False
1165,39,16360,False,False
3342,39,39004,True,False
6509,39,408,False,False
2718,39,4912,False,False
3933,39,5983,False,False
227,39,14777,False,False
5808,39,23641,True,False
6207,39,526,False,False
1430,39,22195,True,False
6636,39,205,False,False
3858,39,950,False,False
6126,39,8049,False,False
4974,39,3820,False,False
2441,39,273,False,False
1324,39,1189,False,False
2621,39,9979,False,False
1799,39,7696,False,False
5430,39,17630,True,False
4031,39,15894,False,False
1338,39,679,False,False
3659,39,4172,False,False
6444,39,15558,True,False
4753,39,11689,False,False
4941,39,1376,False,False
4627,39,11629,False,False
6821,39,15108,True,False
4138,39,1198,False,False
3091,39,9921,False,False
2693,39,9450,False,False
4655,39,933,False,False
3716,39,22848,True,False
1059,39,6267,False,False
4777,39,858,False,False
158,39,15753,False,False
2584,39,17202,True,False
887,39,198,False,False
6761,39,9988,False,False
5157,39,884,False,False
3947,39,16292,False,False
3898,39,19649,True,False
7048,39,22787,False,False
2405,39,7049,False,False
1452,39,2494,False,False
2707,39,22990,False,False
5480,39,14897,False,False
5548,39,2520,False,False
2503,39,5660,False,False
2321,39,123,False,False
3329,39,26044,True,False
191,39,1737,False,False
677,39,15204,False,False
2553,39,10875,False,False
251,39,20820,False,False
4954,39,853,False,False
6279,39,14006,False,False
2508,39,112,False,False
1874,39,15006,False,False
5588,39,13416,False,False
4395,39,319,False,False
3490,39,106,False,False
6893,39,5889,False,False
2644,39,6377,False,False
111,39,2394,False,False
4550,39,22412,True,False
5618,39,351,False,False
4163,39,4076,False,False
5966,39,44987,True,False
1729,39,4584,False,False
3346,39,6193,False,False
4370,39,2623,False,False
5057,39,9243,False,False
5506,39,25086,True,False
5850,39,13088,False,False
4374,39,28174,False,False
211,39,9538,False,False
5194,39,14807,False,False
730,39,4562,False,False
2809,39,223,False,False
2276,39,37815,True,False
4278,39,3573,False,False
3686,39,9443,False,False
6537,39,4385,False,False
2115,39,6749,False,False
6838,39,9809,False,False
2395,39,2073,False,False
7112,39,27191,False,False
3824,39,477,False,False
4975,39,85,False,False
3235,39,14551,False,False
3171,39,425,False,False
4592,39,12330,False,False
7103,39,24448,False,False
3865,39,2215,False,False
2986,39,172,False,False
3365,39,359,False,False
4815,39,17445,False,False
5176,39,6533,False,False
2873,39,24416,True,False
4050,39,183,False,False
4856,39,17144,False,False
961,39,13561,False,False
3106,39,18342,False,False
1093,39,23662,True,False
2750,39,45,False,False
5844,39,538,False,False
118,39,111,False,False
4825,39,5376,False,False
3566,39,108,False,False
477,39,1507,False,False
4684,39,12993,False,False
5481,39,23125,True,False
5052,39,19510,False,False
2502,39,10634,False,False
4755,39,6501,False,False
2545,39,24637,True,False
4466,39,4022,False,False
4625,39,1279,False,False
4040,39,13734,True,False
5522,39,1220,False,False
7105,39,8322,False,False
1689,39,12849,False,False
6353,39,587,False,False
5322,39,1640,False,False
4861,39,13960,True,False
812,39,5587,False,False
4555,39,11250,False,False
1304,39,18594,True,False
5126,39,3948,False,False
599,39,6119,False,False
2474,39,19428,False,False
6726,39,1836,False,False
7068,39,105,False,False
55,39,504,False,False
5962,39,13517,False,False
3172,39,1039,False,False
6372,39,2873,False,False
6482,39,9873,False,False
3353,39,23416,True,False
5783,39,14378,False,False
367,39,6735,False,False
4055,39,5918,False,False
1678,39,25133,True,False
6505,39,1064,False,False
500,39,18496,True,False
1794,39,12630,False,False
7028,39,4845,False,False
3664,39,1235,False,False
5836,39,25357,True,False
694,39,112,False,False
4198,39,7903,False,False
3301,39,22021,False,False
4967,39,4483,False,False
5706,39,2908,False,False
149,39,3875,False,False
5437,39,43210,True,False
5122,39,2347,False,False
2447,39,27169,True,False
383,39,9241,False,False
2876,39,1833,False,False
259,39,3284,False,False
1175,39,364,False,False
4674,39,16417,False,False
4336,39,2518,False,False
4872,39,20948,True,False
56,39,13454,False,False
2449,39,3737,False,False
4568,39,1746,False,False
4784,39,3598,False,False
1889,39,35670,True,False
1345,39,327,False,False
2689,39,18225,False,False
3489,39,10556,False,False
6223,39,1694,False,False
5463,39,20946,True,False
5811,39,277,False,False
3614,39,95,False,False
6967,39,38020,True,False
461,39,265,False,False
720,39,5370,False,False
5170,39,14328,False,False
5164,39,6653,False,False
6694,39,125,False,False
2224,39,25337,True,False
5258,39,217,False,False
5717,39,19419,False,False
6242,39,9794,False,False
2270,39,3017,False,False
2013,39,3774,False,False
2187,39,22331,True,False
2995,39,5268,False,False
5236,39,371,False,False
238,39,1513,False,False
5368,39,15423,False,False
5754,39,436,False,False
3572,39,19491,True,False
2433,39,8138,False,False
921,39,13772,False,False
6974,39,947,False,False
512,39,9379,False,False
484,39,158,False,False
5105,39,263,False,False
796,39,28655,True,False
6702,39,16844,False,False
4165,39,2974,False,False
6424,39,41,False,False
5398,39,162,False,False
1902,39,20062,True,False
2207,39,143,False,False
1377,39,277,False,False
5496,39,68,False,False
435,39,1307,False,False
5283,39,15470,False,False
1887,39,8679,False,False
356,39,22439,True,False
1362,39,910,False,False
4155,39,10299,False,False
1529,39,8944,False,False
2572,39,524,False,False
4237,39,30197,True,False
6935,39,2216,False,False
1719,39,10212,False,False
5095,39,3829,False,False
3895,39,4576,False,False
6804,39,3471,False,False
272,39,8090,False,False
3199,39,25431,True,False
788,39,28030,False,False
3533,39,41549,True,False
5363,39,279,False,False
5580,39,4628,False,False
2817,39,6553,False,False
3766,39,4407,False,False
3062,39,23595,True,False
6806,39,7176,False,False
1134,39,2414,False,False
6298,39,15527,False,False
6048,39,3075,False,False
387,39,4596,False,False
1692,39,37534,True,False
6772,39,3251,False,False
2755,39,235,False,False
2020,39,1055,False,False
5628,39,272,False,False
6714,39,16327,False,False
3965,39,18595,False,False
635,39,20761,True,False
6146,39,89,False,False
6879,39,3385,False,False
4229,39,9882,False,False
6823,39,4573,False,False
454,39,1102,False,False
2764,39,5427,False,False
304,39,27785,False,False
1180,39,309,False,False
3991,39,1623,False,False
4834,39,13134,False,False
2844,39,19961,True,False
3360,39,11196,False,False
3974,39,2317,False,False
1693,39,2061,False,False
173,39,12734,False,False
1441,39,2431,False,False
2978,39,12043,False,False
1331,39,22159,True,False
2261,39,27988,True,False
1575,39,20345,False,False
2843,39,2340,False,False
4416,39,6310,False,False
5113,39,5426,False,False
1609,39,402,False,False
214,39,18702,False,False
3531,39,117,False,False
4231,39,2111,False,False
5128,39,29509,True,False
5315,39,5178,False,False
6573,39,922,False,False
1436,39,8877,False,False
997,39,18155,True,False
3357,39,10798,False,False
6958,39,10184,False,False
5147,39,21818,True,False
5483,39,1406,False,False
946,39,202,False,False
2694,39,20991,True,False
4361,39,9205,False,False
4290,39,1435,False,False
5479,39,11856,False,False
6626,39,282,False,False
2413,39,15249,False,False
1238,39,208,False,False
3120,39,5036,False,False
5047,39,311,False,False
839,39,17056,False,False
553,39,23839,False,False
6789,39,8993,False,False
6880,39,15437,False,False
4660,39,23420,True,False
4628,39,164,False,False
4387,39,1948,False,False
797,39,14464,False,False
3300,39,9095,False,False
2299,39,1409,False,False
5768,39,22918,False,False
7055,39,150,False,False
2254,39,19613,False,False
6566,39,186,False,False
3081,39,24337,False,False
4127,39,8685,False,False
1905,39,104,False,False
6288,39,2853,False,False
4147,39,12713,False,False
557,39,2729,False,False
6358,39,21495,False,False
2902,39,22077,True,False
2378,39,213,False,False
1358,39,526,False,False
2288,39,27112,True,False
3393,39,315,False,False
3068,39,10763,False,False
5121,39,4646,False,False
3514,39,6863,False,False
6792,39,2238,False,False
5893,39,3802,False,False
122,39,25278,True,False
749,39,9660,False,False
4199,39,11575,False,False
7099,39,5034,False,False
2868,39,4636,False,False
2887,39,38375,True,False
2176,39,2618,False,False
6622,39,10961,False,False
205,39,3202,False,False
6643,39,14577,True,False
6321,39,13749,False,False
3929,39,1059,False,False
1114,39,1929,False,False
5377,39,935,False,False
2232,39,10015,False,False
6508,39,114,False,False
2551,39,26842,True,False
6930,39,8106,False,False
6641,39,5929,False,False
6923,39,3968,False,False
2985,39,5331,False,False
71,39,39487,True,False
5584,39,293,False,False
4610,39,23927,True,False
2328,39,2536,False,False
5340,39,9907,False,False
1355,39,5631,False,False
780,39,21970,False,False
3089,39,458,False,False
6577,39,15915,False,False
6442,39,18704,False,False
96,39,132,False,False
6194,39,1517,False,False
267,39,2047,False,False
3024,39,30250,False,False
5380,39,11479,False,False
5186,39,4293,False,False
4534,39,4602,False,False
4350,39,91,False,False
5466,39,17900,False,False
5473,39,9238,False,False
2166,39,3106,False,False
6371,39,183,False,False
1019,39,20678,True,False
2056,39,9779,True,False
2278,39,901,False,False
2742,39,1983,False,False
6752,39,6708,False,False
6354,39,3917,False,False
6699,39,234,False,False
6603,39,19409,False,False
1601,39,2005,False,False
2712,39,4929,False,False
4354,39,18589,True,False
2663,39,2670,False,False
4390,39,724,False,False
4802,39,544,False,False
996,39,3673,True,False
5536,39,1576,False,False
5930,39,338,False,False
2260,39,6802,False,False
3174,39,5643,True,False
7109,39,3200,False,False
624,39,149,False,False
3157,39,26191,True,False
245,39,3319,False,False
4986,39,16958,False,False
6507,39,1925,False,False
2865,39,5605,False,False
1699,39,21424,True,False
6504,39,1006,False,False
4944,39,9740,False,False
3703,39,8111,False,False
4379,39,23999,False,False
5839,39,6978,False,False
1127,39,22456,True,False
3588,39,3875,False,False
1914,39,11888,False,False
5305,39,26925,True,False
4473,39,17774,False,False
1610,39,3468,False,False
4606,39,2450,False,False
3230,39,316,False,False
5262,39,19346,False,False
3624,39,1573,False,False
3931,39,13581,False,False
60,39,18880,True,False
2850,39,23552,False,False
6829,39,22936,True,False
3952,39,2715,False,False
6938,39,7239,False,False
2226,39,35776,False,False
2085,39,4371,False,False
2530,39,4441,False,False
329,39,3016,False,False
5575,39,2416,False,False
5489,39,109,False,False
2054,39,279,False,False
968,39,19624,True,False
5419,39,505,False,False
3283,39,95,False,False
1197,39,10129,False,False
2864,39,10509,False,False
4204,39,390,False,False
2037,39,17153,False,False
2136,39,582,False,False
5889,39,9391,False,False
5755,39,106,False,False
1375,39,22009,True,False
262,39,3139,False,False
5484,39,37954,True,False
518,39,431,False,False
5223,39,4727,False,False
781,39,3822,False,False
1786,39,364,False,False
5762,39,3873,False,False
4061,39,16079,False,False
4283,39,13467,False,False
3936,39,138,False,False
979,39,1694,False,False
2670,39,17323,True,False
860,39,1721,False,False
4966,39,233,False,False
3028,39,25348,True,False
